unit,iccs,geo\time	2010 	2009 	2008 
NR,ICCS05012,TRA24	50 	14 	24 
NR,ICCS05012,TRB	1933 	1704 	1507 
NR,ICCS05012,TRB1	1142 	1064 	989 
NR,ICCS05012,TRB11	493 	554 	566 
NR,ICCS05012,TRB12	440 	358 	332 
NR,ICCS05012,TRB13	169 	130 	70 
NR,ICCS05012,TRB14	40 	22 	21 
NR,ICCS05012,TRB2	791 	640 	518 
NR,ICCS05012,TRB21	459 	378 	286 
NR,ICCS05012,TRB22	164 	105 	128 
NR,ICCS05012,TRB23	116 	113 	72 
NR,ICCS05012,TRB24	52 	44 	32 
NR,ICCS05012,TRC	6336 	5052 	4060 
NR,ICCS05012,TRC1	1990 	1633 	1578 
NR,ICCS05012,TRC11	1709 	1356 	1310 
NR,ICCS05012,TRC12	201 	217 	193 
NR,ICCS05012,TRC13	80 	60 	75 
NR,ICCS05012,TRC2	2982 	2456 	1823 
NR,ICCS05012,TRC21	992 	594 	488 
NR,ICCS05012,TRC22	1990 	1862 	1335 
NR,ICCS05012,TRC3	1364 	963 	659 
NR,ICCS05012,TRC31	301 	244 	194 
NR,ICCS05012,TRC32	711 	461 	305 
NR,ICCS05012,TRC33	199 	139 	83 
NR,ICCS05012,TRC34	153 	119 	77 
NR,ICCS05012,UK	282886 	292606 	309004 
NR,ICCS05012,UKC-L	258148 	268610 	284431 
NR,ICCS05012,UKM	17657 	16727 	17223 
NR,ICCS05012,UKN	7081 	7269 	7350 
NR,ICCS05012,UKN0	7081 	7269 	7350 
NR,ICCS05012,UKN01	2385 	2314 	2407 
NR,ICCS05012,UKN02	1368 	1479 	1572 
NR,ICCS05012,UKN03	1335 	1473 	1507 
NR,ICCS05012,UKN04	807 	846 	907 
NR,ICCS05012,UKN05	1186 	1157 	957 
NR,ICCS050211,AT	5150 	9289 	9049 
NR,ICCS050211,AT1	3918 	6651 	6070 
NR,ICCS050211,AT11	75 	136 	137 
NR,ICCS050211,AT12	906 	2075 	2112 
NR,ICCS050211,AT13	2937 	4440 	3821 
NR,ICCS050211,AT130	2937 	4440 	3821 
NR,ICCS050211,AT2	451 	1146 	1257 
NR,ICCS050211,AT21	180 	323 	358 
NR,ICCS050211,AT22	271 	823 	899 
NR,ICCS050211,AT3	781 	1492 	1722 
NR,ICCS050211,AT31	415 	740 	810 
NR,ICCS050211,AT32	158 	356 	400 
NR,ICCS050211,AT33	138 	247 	323 
NR,ICCS050211,AT34	70 	149 	189 
NR,ICCS050211,BE	19816 	21879 	23258 
NR,ICCS050211,BE1	3130 	3479 	3582 
NR,ICCS050211,BE10	3130 	3479 	3582 
NR,ICCS050211,BE100	3130 	3479 	3582 
NR,ICCS050211,BE2	7748 	8275 	8491 
NR,ICCS050211,BE21	2673 	2818 	2758 
NR,ICCS050211,BE211	1945 	2044 	1796 
NR,ICCS050211,BE212	322 	376 	400 
NR,ICCS050211,BE213	406 	398 	562 
NR,ICCS050211,BE22	944 	1018 	1165 
NR,ICCS050211,BE221	423 	515 	541 
NR,ICCS050211,BE222	272 	252 	331 
NR,ICCS050211,BE223	249 	251 	293 
NR,ICCS050211,BE23	1520 	1483 	1643 
NR,ICCS050211,BE231	228 	248 	331 
NR,ICCS050211,BE232	165 	176 	194 
NR,ICCS050211,BE233	86 	84 	61 
NR,ICCS050211,BE234	664 	629 	634 
NR,ICCS050211,BE235	82 	88 	108 
NR,ICCS050211,BE236	295 	258 	315 
NR,ICCS050211,BE24	1214 	1397 	1434 
NR,ICCS050211,BE241	714 	804 	840 
NR,ICCS050211,BE242	500 	593 	594 
NR,ICCS050211,BE25	1397 	1559 	1491 
NR,ICCS050211,BE251	431 	411 	396 
NR,ICCS050211,BE252	22 	21 	23 
NR,ICCS050211,BE253	95 	92 	75 
NR,ICCS050211,BE254	381 	439 	461 
NR,ICCS050211,BE255	241 	344 	279 
NR,ICCS050211,BE256	133 	118 	128 
NR,ICCS050211,BE257	30 	45 	54 
NR,ICCS050211,BE258	64 	89 	75 
NR,ICCS050211,BE3	8938 	10125 	11185 
NR,ICCS050211,BE31	577 	667 	710 
NR,ICCS050211,BE310	577 	667 	710 
NR,ICCS050211,BE32	3942 	4506 	5143 
NR,ICCS050211,BE321	106 	143 	176 
NR,ICCS050211,BE322	1747 	1995 	2487 
NR,ICCS050211,BE323	631 	857 	792 
NR,ICCS050211,BE324	319 	301 	333 
NR,ICCS050211,BE325	393 	443 	454 
NR,ICCS050211,BE326	362 	364 	333 
NR,ICCS050211,BE327	384 	403 	568 
NR,ICCS050211,BE33	3223 	3580 	3940 
NR,ICCS050211,BE331	247 	209 	252 
NR,ICCS050211,BE332	2433 	2823 	3110 
NR,ICCS050211,BE334	135 	115 	110 
NR,ICCS050211,BE335	352 	386 	405 
NR,ICCS050211,BE336	56 	47 	63 
NR,ICCS050211,BE34	413 	528 	513 
NR,ICCS050211,BE341	143 	171 	156 
NR,ICCS050211,BE342	42 	85 	47 
NR,ICCS050211,BE343	66 	88 	84 
NR,ICCS050211,BE344	78 	89 	125 
NR,ICCS050211,BE345	84 	95 	101 
NR,ICCS050211,BE35	783 	844 	879 
NR,ICCS050211,BE351	128 	155 	142 
NR,ICCS050211,BE352	546 	554 	618 
NR,ICCS050211,BE353	109 	135 	119 
NR,ICCS050211,BG	486 	388 	430 
NR,ICCS050211,BG3	345 	274 	311 
NR,ICCS050211,BG31	103 	95 	83 
NR,ICCS050211,BG311	15 	7 	17 
NR,ICCS050211,BG312	14 	29 	11 
NR,ICCS050211,BG313	20 	20 	16 
NR,ICCS050211,BG314	35 	30 	33 
NR,ICCS050211,BG315	19 	9 	6 
NR,ICCS050211,BG32	33 	17 	27 
NR,ICCS050211,BG321	15 	5 	11 
NR,ICCS050211,BG322	6 	7 	5 
NR,ICCS050211,BG323	3 	3 	3 
NR,ICCS050211,BG324	6 	1 	2 
NR,ICCS050211,BG325	3 	1 	6 
NR,ICCS050211,BG33	111 	82 	115 
NR,ICCS050211,BG331	91 	69 	94 
NR,ICCS050211,BG332	9 	7 	8 
NR,ICCS050211,BG333	10 	6 	12 
NR,ICCS050211,BG334	1 	0 	1 
NR,ICCS050211,BG34	98 	80 	86 
NR,ICCS050211,BG341	47 	44 	61 
NR,ICCS050211,BG342	8 	7 	7 
NR,ICCS050211,BG343	9 	7 	3 
NR,ICCS050211,BG344	34 	22 	15 
NR,ICCS050211,BG4	141 	113 	115 
NR,ICCS050211,BG41	82 	53 	58 
NR,ICCS050211,BG411	26 	20 	22 
NR,ICCS050211,BG412	25 	9 	15 
NR,ICCS050211,BG413	16 	10 	11 
NR,ICCS050211,BG414	8 	9 	7 
NR,ICCS050211,BG415	7 	5 	3 
NR,ICCS050211,BG42	59 	60 	57 
NR,ICCS050211,BG421	27 	26 	29 
NR,ICCS050211,BG422	11 	15 	15 
NR,ICCS050211,BG423	20 	17 	11 
NR,ICCS050211,BG424	0 	0 	1 
NR,ICCS050211,BG425	1 	2 	1 
NR,ICCS050211,BGZ	0 	1 	4 
NR,ICCS050211,BGZZ	0 	1 	4 
NR,ICCS050211,BGZZZ	0 	1 	4 
NR,ICCS050211,CH	7856 	9115 	: 
NR,ICCS050211,CH01	2831 	3210 	: 
NR,ICCS050211,CH011	942 	1011 	: 
NR,ICCS050211,CH012	282 	288 	: 
NR,ICCS050211,CH013	1607 	1911 	: 
NR,ICCS050211,CH02	1730 	1928 	: 
NR,ICCS050211,CH021	985 	1214 	: 
NR,ICCS050211,CH022	157 	207 	: 
NR,ICCS050211,CH023	321 	288 	: 
NR,ICCS050211,CH024	183 	163 	: 
NR,ICCS050211,CH025	84 	56 	: 
NR,ICCS050211,CH03	1134 	1319 	: 
NR,ICCS050211,CH031	298 	337 	: 
NR,ICCS050211,CH032	212 	268 	: 
NR,ICCS050211,CH033	624 	714 	: 
NR,ICCS050211,CH04	675 	817 	: 
NR,ICCS050211,CH040	675 	817 	: 
NR,ICCS050211,CH05	721 	886 	: 
NR,ICCS050211,CH051	11 	9 	: 
NR,ICCS050211,CH052	52 	64 	: 
NR,ICCS050211,CH053	24 	52 	: 
NR,ICCS050211,CH054	6 	15 	: 
NR,ICCS050211,CH055	375 	450 	: 
NR,ICCS050211,CH056	48 	56 	: 
NR,ICCS050211,CH057	205 	240 	: 
NR,ICCS050211,CH06	472 	563 	: 
NR,ICCS050211,CH061	281 	361 	: 
NR,ICCS050211,CH062	17 	7 	: 
NR,ICCS050211,CH063	73 	90 	: 
NR,ICCS050211,CH064	23 	37 	: 
NR,ICCS050211,CH065	14 	11 	: 
NR,ICCS050211,CH066	64 	57 	: 
NR,ICCS050211,CH07	293 	392 	: 
NR,ICCS050211,CH070	293 	392 	: 
NR,ICCS050211,CY	2418 	2170 	1786 
NR,ICCS050211,CZ	13109 	14770 	18793 
NR,ICCS050211,CZ0	13109 	14770 	18793 
NR,ICCS050211,CZ01	4540 	4912 	6344 
NR,ICCS050211,CZ010	4540 	4912 	6344 
NR,ICCS050211,CZ02	2009 	2533 	3029 
NR,ICCS050211,CZ020	2009 	2533 	3029 
NR,ICCS050211,CZ03	1058 	1111 	1434 
NR,ICCS050211,CZ031	462 	434 	585 
NR,ICCS050211,CZ032	596 	677 	849 
NR,ICCS050211,CZ04	1594 	1752 	2265 
NR,ICCS050211,CZ041	225 	290 	417 
NR,ICCS050211,CZ042	1369 	1462 	1848 
NR,ICCS050211,CZ05	1440 	1849 	2476 
NR,ICCS050211,CZ051	952 	1213 	1600 
NR,ICCS050211,CZ052	280 	382 	518 
NR,ICCS050211,CZ053	208 	254 	358 
NR,ICCS050211,CZ06	821 	935 	1335 
NR,ICCS050211,CZ063	168 	229 	356 
NR,ICCS050211,CZ064	653 	706 	979 
NR,ICCS050211,CZ07	730 	761 	871 
NR,ICCS050211,CZ071	469 	503 	522 
NR,ICCS050211,CZ072	261 	258 	349 
NR,ICCS050211,CZ08	917 	917 	1039 
NR,ICCS050211,CZ080	917 	917 	1039 
NR,ICCS050211,DE	83480 	87693 	89036 
NR,ICCS050211,DE1	5050 	5909 	6415 
NR,ICCS050211,DE111	175 	149 	: 
NR,ICCS050211,DE112	85 	118 	: 
NR,ICCS050211,DE113	133 	188 	: 
NR,ICCS050211,DE114	78 	80 	: 
NR,ICCS050211,DE115	184 	276 	: 
NR,ICCS050211,DE116	116 	113 	: 
NR,ICCS050211,DE117	56 	62 	: 
NR,ICCS050211,DE118	108 	107 	: 
NR,ICCS050211,DE119	16 	26 	: 
NR,ICCS050211,DE11A	43 	60 	: 
NR,ICCS050211,DE11B	30 	46 	: 
NR,ICCS050211,DE11C	45 	44 	: 
NR,ICCS050211,DE11D	95 	70 	: 
NR,ICCS050211,DE121	49 	44 	: 
NR,ICCS050211,DE122	279 	270 	: 
NR,ICCS050211,DE123	150 	198 	: 
NR,ICCS050211,DE124	225 	177 	: 
NR,ICCS050211,DE125	74 	83 	: 
NR,ICCS050211,DE126	332 	335 	: 
NR,ICCS050211,DE127	44 	33 	: 
NR,ICCS050211,DE128	278 	321 	: 
NR,ICCS050211,DE129	95 	99 	: 
NR,ICCS050211,DE12A	26 	33 	: 
NR,ICCS050211,DE12B	59 	89 	: 
NR,ICCS050211,DE12C	20 	31 	: 
NR,ICCS050211,DE131	508 	600 	: 
NR,ICCS050211,DE132	193 	283 	: 
NR,ICCS050211,DE133	139 	137 	: 
NR,ICCS050211,DE134	361 	510 	: 
NR,ICCS050211,DE135	16 	48 	: 
NR,ICCS050211,DE136	63 	57 	: 
NR,ICCS050211,DE137	39 	57 	: 
NR,ICCS050211,DE138	116 	164 	: 
NR,ICCS050211,DE139	253 	250 	: 
NR,ICCS050211,DE13A	56 	86 	: 
NR,ICCS050211,DE141	107 	142 	: 
NR,ICCS050211,DE142	83 	61 	: 
NR,ICCS050211,DE143	58 	48 	: 
NR,ICCS050211,DE144	32 	70 	: 
NR,ICCS050211,DE145	32 	46 	: 
NR,ICCS050211,DE146	46 	55 	: 
NR,ICCS050211,DE147	37 	76 	: 
NR,ICCS050211,DE148	97 	129 	: 
NR,ICCS050211,DE149	19 	38 	: 
NR,ICCS050211,DE2	4386 	4858 	5047 
NR,ICCS050211,DE211	77 	95 	: 
NR,ICCS050211,DE212	500 	548 	: 
NR,ICCS050211,DE213	34 	40 	: 
NR,ICCS050211,DE214	48 	48 	: 
NR,ICCS050211,DE215	39 	61 	: 
NR,ICCS050211,DE216	37 	33 	: 
NR,ICCS050211,DE217	51 	42 	: 
NR,ICCS050211,DE218	38 	47 	: 
NR,ICCS050211,DE219	29 	23 	: 
NR,ICCS050211,DE21A	38 	45 	: 
NR,ICCS050211,DE21B	56 	51 	: 
NR,ICCS050211,DE21C	44 	50 	: 
NR,ICCS050211,DE21D	27 	26 	: 
NR,ICCS050211,DE21E	21 	25 	: 
NR,ICCS050211,DE21F	24 	40 	: 
NR,ICCS050211,DE21G	56 	63 	: 
NR,ICCS050211,DE21H	85 	90 	: 
NR,ICCS050211,DE21I	19 	20 	: 
NR,ICCS050211,DE21J	48 	50 	: 
NR,ICCS050211,DE21K	76 	90 	: 
NR,ICCS050211,DE21L	25 	28 	: 
NR,ICCS050211,DE21M	43 	52 	: 
NR,ICCS050211,DE21N	28 	24 	: 
NR,ICCS050211,DE221	49 	29 	: 
NR,ICCS050211,DE222	50 	47 	: 
NR,ICCS050211,DE223	35 	21 	: 
NR,ICCS050211,DE224	38 	52 	: 
NR,ICCS050211,DE225	25 	14 	: 
NR,ICCS050211,DE226	34 	25 	: 
NR,ICCS050211,DE227	49 	35 	: 
NR,ICCS050211,DE228	62 	59 	: 
NR,ICCS050211,DE229	6 	10 	: 
NR,ICCS050211,DE22A	31 	43 	: 
NR,ICCS050211,DE22B	24 	13 	: 
NR,ICCS050211,DE22C	26 	38 	: 
NR,ICCS050211,DE231	18 	37 	: 
NR,ICCS050211,DE232	127 	122 	: 
NR,ICCS050211,DE233	19 	28 	: 
NR,ICCS050211,DE234	34 	32 	: 
NR,ICCS050211,DE235	35 	47 	: 
NR,ICCS050211,DE236	46 	46 	: 
NR,ICCS050211,DE237	26 	33 	: 
NR,ICCS050211,DE238	72 	54 	: 
NR,ICCS050211,DE239	44 	47 	: 
NR,ICCS050211,DE23A	54 	96 	: 
NR,ICCS050211,DE241	45 	45 	: 
NR,ICCS050211,DE242	44 	23 	: 
NR,ICCS050211,DE243	20 	16 	: 
NR,ICCS050211,DE244	29 	32 	: 
NR,ICCS050211,DE245	30 	48 	: 
NR,ICCS050211,DE246	23 	27 	: 
NR,ICCS050211,DE247	19 	38 	: 
NR,ICCS050211,DE248	40 	39 	: 
NR,ICCS050211,DE249	31 	50 	: 
NR,ICCS050211,DE24A	19 	14 	: 
NR,ICCS050211,DE24B	27 	34 	: 
NR,ICCS050211,DE24C	13 	17 	: 
NR,ICCS050211,DE24D	30 	44 	: 
NR,ICCS050211,DE251	13 	16 	: 
NR,ICCS050211,DE252	51 	33 	: 
NR,ICCS050211,DE253	54 	60 	: 
NR,ICCS050211,DE254	276 	362 	: 
NR,ICCS050211,DE255	8 	13 	: 
NR,ICCS050211,DE256	35 	36 	: 
NR,ICCS050211,DE257	40 	35 	: 
NR,ICCS050211,DE258	13 	25 	: 
NR,ICCS050211,DE259	70 	67 	: 
NR,ICCS050211,DE25A	38 	33 	: 
NR,ICCS050211,DE25B	35 	27 	: 
NR,ICCS050211,DE25C	21 	40 	: 
NR,ICCS050211,DE261	30 	35 	: 
NR,ICCS050211,DE262	36 	34 	: 
NR,ICCS050211,DE263	62 	60 	: 
NR,ICCS050211,DE264	75 	60 	: 
NR,ICCS050211,DE265	21 	23 	: 
NR,ICCS050211,DE266	21 	26 	: 
NR,ICCS050211,DE267	43 	59 	: 
NR,ICCS050211,DE268	30 	36 	: 
NR,ICCS050211,DE269	53 	40 	: 
NR,ICCS050211,DE26A	28 	19 	: 
NR,ICCS050211,DE26B	29 	36 	: 
NR,ICCS050211,DE26C	19 	42 	: 
NR,ICCS050211,DE271	149 	155 	: 
NR,ICCS050211,DE272	15 	22 	: 
NR,ICCS050211,DE273	23 	22 	: 
NR,ICCS050211,DE274	14 	22 	: 
NR,ICCS050211,DE275	29 	35 	: 
NR,ICCS050211,DE276	59 	99 	: 
NR,ICCS050211,DE277	48 	52 	: 
NR,ICCS050211,DE278	29 	32 	: 
NR,ICCS050211,DE279	73 	95 	: 
NR,ICCS050211,DE27A	31 	31 	: 
NR,ICCS050211,DE27B	16 	26 	: 
NR,ICCS050211,DE27C	21 	37 	: 
NR,ICCS050211,DE27D	24 	24 	: 
NR,ICCS050211,DE27E	28 	36 	: 
NR,ICCS050211,DE3	9807 	9921 	8049 
NR,ICCS050211,DE300	9807 	9921 	: 
NR,ICCS050211,DE4	5311 	4875 	4501 
NR,ICCS050211,DE401	167 	183 	: 
NR,ICCS050211,DE402	321 	271 	: 
NR,ICCS050211,DE403	365 	258 	: 
NR,ICCS050211,DE404	563 	578 	: 
NR,ICCS050211,DE405	315 	285 	: 
NR,ICCS050211,DE406	358 	300 	: 
NR,ICCS050211,DE407	117 	87 	: 
NR,ICCS050211,DE408	284 	307 	: 
NR,ICCS050211,DE409	384 	270 	: 
NR,ICCS050211,DE40A	310 	333 	: 
NR,ICCS050211,DE40B	184 	166 	: 
NR,ICCS050211,DE40C	386 	374 	: 
NR,ICCS050211,DE40D	172 	148 	: 
NR,ICCS050211,DE40E	355 	392 	: 
NR,ICCS050211,DE40F	91 	105 	: 
NR,ICCS050211,DE40G	205 	180 	: 
NR,ICCS050211,DE40H	406 	349 	: 
NR,ICCS050211,DE40I	327 	289 	: 
NR,ICCS050211,DE5	915 	956 	1041 
NR,ICCS050211,DE501	684 	758 	: 
NR,ICCS050211,DE502	230 	189 	: 
NR,ICCS050211,DE6	3453 	3373 	3364 
NR,ICCS050211,DE600	3453 	3373 	: 
NR,ICCS050211,DE7	5018 	5571 	5955 
NR,ICCS050211,DE711	137 	122 	: 
NR,ICCS050211,DE712	1062 	1071 	: 
NR,ICCS050211,DE713	320 	245 	: 
NR,ICCS050211,DE714	320 	408 	: 
NR,ICCS050211,DE715	153 	299 	: 
NR,ICCS050211,DE716	145 	164 	: 
NR,ICCS050211,DE717	156 	170 	: 
NR,ICCS050211,DE718	125 	189 	: 
NR,ICCS050211,DE719	405 	548 	: 
NR,ICCS050211,DE71A	226 	188 	: 
NR,ICCS050211,DE71B	22 	32 	: 
NR,ICCS050211,DE71C	376 	402 	: 
NR,ICCS050211,DE71D	57 	79 	: 
NR,ICCS050211,DE71E	167 	163 	: 
NR,ICCS050211,DE721	166 	171 	: 
NR,ICCS050211,DE722	84 	118 	: 
NR,ICCS050211,DE723	165 	189 	: 
NR,ICCS050211,DE724	113 	147 	: 
NR,ICCS050211,DE725	36 	44 	: 
NR,ICCS050211,DE731	272 	317 	: 
NR,ICCS050211,DE732	146 	109 	: 
NR,ICCS050211,DE733	51 	62 	: 
NR,ICCS050211,DE734	136 	159 	: 
NR,ICCS050211,DE735	86 	73 	: 
NR,ICCS050211,DE736	60 	49 	: 
NR,ICCS050211,DE737	28 	52 	: 
NR,ICCS050211,DE8	2289 	2153 	2220 
NR,ICCS050211,DE801	110 	85 	: 
NR,ICCS050211,DE802	128 	136 	: 
NR,ICCS050211,DE803	584 	326 	: 
NR,ICCS050211,DE804	143 	158 	: 
NR,ICCS050211,DE805	50 	68 	: 
NR,ICCS050211,DE806	52 	71 	: 
NR,ICCS050211,DE807	170 	202 	: 
NR,ICCS050211,DE808	105 	116 	: 
NR,ICCS050211,DE809	169 	179 	: 
NR,ICCS050211,DE80A	167 	145 	: 
NR,ICCS050211,DE80B	62 	112 	: 
NR,ICCS050211,DE80C	66 	55 	: 
NR,ICCS050211,DE80D	83 	92 	: 
NR,ICCS050211,DE80E	103 	158 	: 
NR,ICCS050211,DE80F	120 	75 	: 
NR,ICCS050211,DE80G	64 	86 	: 
NR,ICCS050211,DE80H	41 	35 	: 
NR,ICCS050211,DE80I	71 	54 	: 
NR,ICCS050211,DE9	6242 	6827 	6597 
NR,ICCS050211,DE911	339 	290 	: 
NR,ICCS050211,DE912	122 	81 	: 
NR,ICCS050211,DE913	459 	431 	: 
NR,ICCS050211,DE914	143 	151 	: 
NR,ICCS050211,DE915	147 	134 	: 
NR,ICCS050211,DE916	92 	84 	: 
NR,ICCS050211,DE917	96 	99 	: 
NR,ICCS050211,DE918	44 	52 	: 
NR,ICCS050211,DE919	43 	37 	: 
NR,ICCS050211,DE91A	104 	105 	: 
NR,ICCS050211,DE91B	64 	67 	: 
NR,ICCS050211,DE922	82 	106 	: 
NR,ICCS050211,DE923	53 	75 	: 
NR,ICCS050211,DE925	128 	151 	: 
NR,ICCS050211,DE926	33 	30 	: 
NR,ICCS050211,DE927	81 	96 	: 
NR,ICCS050211,DE928	123 	94 	: 
NR,ICCS050211,DE929	1261 	1570 	: 
NR,ICCS050211,DE931	188 	246 	: 
NR,ICCS050211,DE932	114 	137 	: 
NR,ICCS050211,DE933	255 	214 	: 
NR,ICCS050211,DE934	27 	21 	: 
NR,ICCS050211,DE935	205 	253 	: 
NR,ICCS050211,DE936	60 	67 	: 
NR,ICCS050211,DE937	96 	90 	: 
NR,ICCS050211,DE938	99 	102 	: 
NR,ICCS050211,DE939	160 	193 	: 
NR,ICCS050211,DE93A	78 	83 	: 
NR,ICCS050211,DE93B	85 	70 	: 
NR,ICCS050211,DE941	49 	46 	: 
NR,ICCS050211,DE942	63 	45 	: 
NR,ICCS050211,DE943	128 	128 	: 
NR,ICCS050211,DE944	146 	144 	: 
NR,ICCS050211,DE945	68 	137 	: 
NR,ICCS050211,DE946	33 	35 	: 
NR,ICCS050211,DE947	59 	98 	: 
NR,ICCS050211,DE948	91 	90 	: 
NR,ICCS050211,DE949	189 	289 	: 
NR,ICCS050211,DE94A	44 	40 	: 
NR,ICCS050211,DE94B	67 	79 	: 
NR,ICCS050211,DE94C	81 	111 	: 
NR,ICCS050211,DE94D	53 	65 	: 
NR,ICCS050211,DE94E	250 	240 	: 
NR,ICCS050211,DE94F	94 	95 	: 
NR,ICCS050211,DE94G	27 	37 	: 
NR,ICCS050211,DE94H	18 	17 	: 
NR,ICCS050211,DEA	23336 	24507 	27141 
NR,ICCS050211,DEA11	932 	993 	: 
NR,ICCS050211,DEA12	930 	1114 	: 
NR,ICCS050211,DEA13	855 	1035 	: 
NR,ICCS050211,DEA14	283 	269 	: 
NR,ICCS050211,DEA15	576 	463 	: 
NR,ICCS050211,DEA16	181 	205 	: 
NR,ICCS050211,DEA17	402 	304 	: 
NR,ICCS050211,DEA18	62 	38 	: 
NR,ICCS050211,DEA19	160 	121 	: 
NR,ICCS050211,DEA1A	278 	322 	: 
NR,ICCS050211,DEA1B	346 	399 	: 
NR,ICCS050211,DEA1C	476 	494 	: 
NR,ICCS050211,DEA1D	518 	529 	: 
NR,ICCS050211,DEA1E	303 	333 	: 
NR,ICCS050211,DEA1F	575 	572 	: 
NR,ICCS050211,DEA22	653 	599 	: 
NR,ICCS050211,DEA23	2383 	2625 	: 
NR,ICCS050211,DEA24	314 	339 	: 
NR,ICCS050211,DEA26	481 	430 	: 
NR,ICCS050211,DEA27	853 	985 	: 
NR,ICCS050211,DEA28	206 	209 	: 
NR,ICCS050211,DEA29	452 	473 	: 
NR,ICCS050211,DEA2A	195 	200 	: 
NR,ICCS050211,DEA2B	205 	207 	: 
NR,ICCS050211,DEA2C	1085 	1278 	: 
NR,ICCS050211,DEA2D	1464 	1381 	: 
NR,ICCS050211,DEA31	135 	131 	: 
NR,ICCS050211,DEA32	447 	413 	: 
NR,ICCS050211,DEA33	465 	405 	: 
NR,ICCS050211,DEA34	351 	419 	: 
NR,ICCS050211,DEA35	170 	177 	: 
NR,ICCS050211,DEA36	761 	1223 	: 
NR,ICCS050211,DEA37	307 	305 	: 
NR,ICCS050211,DEA38	158 	131 	: 
NR,ICCS050211,DEA41	347 	235 	: 
NR,ICCS050211,DEA42	249 	230 	: 
NR,ICCS050211,DEA43	268 	172 	: 
NR,ICCS050211,DEA44	59 	59 	: 
NR,ICCS050211,DEA45	243 	237 	: 
NR,ICCS050211,DEA46	250 	281 	: 
NR,ICCS050211,DEA47	160 	171 	: 
NR,ICCS050211,DEA51	559 	662 	: 
NR,ICCS050211,DEA52	876 	699 	: 
NR,ICCS050211,DEA53	215 	173 	: 
NR,ICCS050211,DEA54	267 	313 	: 
NR,ICCS050211,DEA55	200 	282 	: 
NR,ICCS050211,DEA56	211 	254 	: 
NR,ICCS050211,DEA57	170 	220 	: 
NR,ICCS050211,DEA58	361 	412 	: 
NR,ICCS050211,DEA59	68 	78 	: 
NR,ICCS050211,DEA5A	146 	129 	: 
NR,ICCS050211,DEA5B	218 	241 	: 
NR,ICCS050211,DEA5C	500 	529 	: 
NR,ICCS050211,DEB	3071 	3517 	3916 
NR,ICCS050211,DEB11	114 	126 	: 
NR,ICCS050211,DEB12	108 	152 	: 
NR,ICCS050211,DEB13	91 	105 	: 
NR,ICCS050211,DEB14	89 	108 	: 
NR,ICCS050211,DEB15	51 	63 	: 
NR,ICCS050211,DEB16	31 	36 	: 
NR,ICCS050211,DEB17	137 	131 	: 
NR,ICCS050211,DEB18	130 	166 	: 
NR,ICCS050211,DEB19	41 	61 	: 
NR,ICCS050211,DEB1A	48 	79 	: 
NR,ICCS050211,DEB1B	103 	111 	: 
NR,ICCS050211,DEB21	267 	300 	: 
NR,ICCS050211,DEB22	67 	48 	: 
NR,ICCS050211,DEB23	53 	51 	: 
NR,ICCS050211,DEB24	48 	29 	: 
NR,ICCS050211,DEB25	71 	94 	: 
NR,ICCS050211,DEB31	42 	50 	: 
NR,ICCS050211,DEB32	115 	105 	: 
NR,ICCS050211,DEB33	23 	48 	: 
NR,ICCS050211,DEB34	173 	207 	: 
NR,ICCS050211,DEB35	221 	256 	: 
NR,ICCS050211,DEB36	73 	64 	: 
NR,ICCS050211,DEB37	36 	63 	: 
NR,ICCS050211,DEB38	60 	40 	: 
NR,ICCS050211,DEB39	89 	138 	: 
NR,ICCS050211,DEB3A	38 	58 	: 
NR,ICCS050211,DEB3B	65 	58 	: 
NR,ICCS050211,DEB3C	103 	94 	: 
NR,ICCS050211,DEB3D	48 	70 	: 
NR,ICCS050211,DEB3E	64 	112 	: 
NR,ICCS050211,DEB3F	95 	98 	: 
NR,ICCS050211,DEB3G	61 	62 	: 
NR,ICCS050211,DEB3H	49 	54 	: 
NR,ICCS050211,DEB3I	90 	73 	: 
NR,ICCS050211,DEB3J	143 	153 	: 
NR,ICCS050211,DEB3K	34 	53 	: 
NR,ICCS050211,DEC	818 	965 	1345 
NR,ICCS050211,DEC01	374 	355 	: 
NR,ICCS050211,DEC02	53 	80 	: 
NR,ICCS050211,DEC03	107 	113 	: 
NR,ICCS050211,DEC04	163 	278 	: 
NR,ICCS050211,DEC05	83 	98 	: 
NR,ICCS050211,DEC06	38 	38 	: 
NR,ICCS050211,DED	5901 	5632 	5087 
NR,ICCS050211,DED21	1276 	1118 	: 
NR,ICCS050211,DED2C	427 	340 	: 
NR,ICCS050211,DED2D	713 	783 	: 
NR,ICCS050211,DED2E	248 	230 	: 
NR,ICCS050211,DED2F	269 	257 	: 
NR,ICCS050211,DED41	339 	374 	: 
NR,ICCS050211,DED42	180 	245 	: 
NR,ICCS050211,DED43	277 	306 	: 
NR,ICCS050211,DED44	188 	171 	: 
NR,ICCS050211,DED45	212 	292 	: 
NR,ICCS050211,DED51	1286 	1046 	: 
NR,ICCS050211,DED52	308 	274 	: 
NR,ICCS050211,DED53	176 	196 	: 
NR,ICCS050211,DEE	3172 	3208 	3315 
NR,ICCS050211,DEE01	215 	130 	: 
NR,ICCS050211,DEE02	444 	379 	: 
NR,ICCS050211,DEE03	567 	506 	: 
NR,ICCS050211,DEE04	77 	89 	: 
